,betweenness_centrality,C_i,degree
5903,0.0,1.0,17
5904,0.00020875998904154418,0.5105204872646734,43
5905,0.0,1.0,17
5906,2.5459271268289374e-05,0.8432510885341074,53
5907,0.000567878479127924,0.7564935064935064,56
5908,6.515044878193547e-05,0.8148148148148148,54
5909,6.596965472495207e-05,0.7412280701754386,57
5910,0.0,1.0,17
5911,2.5459271268289374e-05,0.8432510885341074,53
5912,6.120686702646174e-05,0.7374686716791979,57
5913,0.00013112825399253224,0.6231438812083974,63
5914,2.5459271268289374e-05,0.8432510885341074,53
5915,2.5459271268289374e-05,0.8432510885341074,53
5916,0.0,1.0,17
5917,0.0,1.0,17
5918,2.5459271268289374e-05,0.8432510885341074,53
5919,2.5459271268289374e-05,0.8432510885341074,53
5920,4.898529341037335e-06,0.6,6
5921,0.00037132547104035764,0.35,16
5922,0.0023344106867554232,0.21904047976011995,116
5923,0.0002799903181412784,0.3111111111111111,10
5924,0.00014162316407529066,0.42857142857142855,7
5925,0.0,1.0,2
5926,0.00011031476557484102,0.4276923076923077,26
5927,6.228132844732145e-05,0.45054945054945056,14
5928,0.00014441531802412017,0.2857142857142857,15
5929,5.924398453307099e-07,0.0,2
5930,0.0,1.0,2
5931,0.0,1.0,2
5932,0.0,1.0,2
5933,0.0,1.0,2
5934,0.0,1.0,2
5935,0.0,1.0,3
5936,0.0,1.0,3
5937,0.00033934787322330545,0.367816091954023,30
5938,0.00020363061226416678,0.39666666666666667,25
5939,0.0,1.0,14
5940,0.002216400019170977,0.36185383244206776,34
5941,0.0001240476646749733,0.6274509803921569,18
5942,0.0009187221904713764,0.2671957671957672,28
5943,0.0,1.0,14
5944,0.00013636005140041103,0.5367965367965368,22
5945,1.9087145333207934e-05,0.4,5
5946,0.0,1.0,2
5947,7.1674229731387925e-09,0.0,2
5948,0.00011640469287664509,0.26666666666666666,6
5949,0.00022599010691813228,0.4642857142857143,8
5950,5.3189445883662974e-05,0.6666666666666666,3
5951,5.3189445883662974e-05,0.6666666666666666,3
5952,0.0,1.0,2
5953,0.0,1.0,18
5954,0.0005930359176316292,0.26666666666666666,21
5955,0.0,1.0,2
5956,0.00011612253841011379,0.24242424242424243,12
5957,0.0001715311435355622,0.3253968253968254,36
5958,0.0018690406116820845,0.20095187731359068,62
5959,4.945028150414125e-06,0.7,5
5960,0.002082219810453345,0.32051282051282054,52
5961,0.0004971462062734567,0.19607843137254902,18
5962,0.0014868097603418277,0.3439767779390421,53
5963,0.0001613910975308887,0.43243243243243246,37
5964,3.801725515044315e-05,0.3111111111111111,10
5965,0.0003456272549495139,0.322463768115942,24
5966,0.0,1.0,3
5967,0.00037752425885744374,0.4458128078817734,29
5968,0.0,1.0,3
5969,3.3089320742555014e-05,0.4866666666666667,25
5970,3.195009168733354e-05,0.49783549783549785,22
5971,5.306315572393295e-05,0.5833333333333334,9
5972,0.0,1.0,4
5973,1.9722724545667636e-05,0.4666666666666667,6
5974,0.00016682059299218574,0.4727272727272727,11
5975,9.21377486350476e-05,0.27384615384615385,26
5976,0.0,1.0,5
5977,2.8334815346082016e-06,0.7333333333333333,10
5978,0.00012037845753109051,0.3203463203463203,22
5979,0.0005821035181072014,0.22077922077922077,22
5980,5.916942983895836e-05,0.4642857142857143,8
5981,8.476785475562467e-05,0.3090909090909091,11
5982,0.0007700135849246282,0.2,5
5983,0.0,1.0,2
5984,9.67566060641105e-05,0.8676470588235294,17
5985,0.0,1.0,3
5986,0.0,1.0,3
5987,0.0,1.0,3
5988,0.0,0.0,1
5989,0.0,1.0,2
5990,0.0,1.0,2
5991,8.304088675424092e-05,0.26666666666666666,6
5992,8.428400067482346e-06,0.6,5
5993,0.0003689298048512495,0.7058823529411765,18
5994,0.0015152703776208517,0.12660028449502134,38
5995,8.001605020607646e-06,0.5833333333333334,9
5996,0.0007115363045856793,0.23645320197044334,29
5997,7.911252125955819e-06,0.5,4
5998,5.733938378511034e-08,0.16666666666666666,4
5999,2.866969189255517e-08,0.0,2
6000,4.334601802219218e-06,0.6363636363636364,11
6001,4.16451709633426e-05,0.3602941176470588,17
6002,2.5982606122547797e-07,0.9333333333333333,6
6003,0.0006274737119160111,0.2714975845410628,46
6004,0.0,0.0,1
6005,0.0001451925672629279,0.3333333333333333,9
6006,0.0023177487225570707,0.24979591836734694,50
6007,0.0008253257119778412,0.24606845513413506,47
6008,0.00012485275466187325,0.38333333333333336,16
6009,0.0,1.0,2
6010,0.00041479932417600617,0.37538461538461537,26
6011,0.0,1.0,17
6012,0.0,1.0,17
6013,0.0,1.0,17
6014,0.0006296663768732726,0.5474509803921569,51
6015,0.0002836355041649373,0.20952380952380953,21
6016,0.0,1.0,4
6017,0.0,1.0,4
6018,2.09036395650531e-05,0.39285714285714285,8
6019,0.0,1.0,6
6020,1.0711079635708694e-05,0.6363636363636364,12
6021,0.0007933608861766537,0.2878787878787879,12
6022,7.4869611956069055e-06,0.6666666666666666,4
6023,1.2120786155759777e-05,0.3333333333333333,4
6024,0.00013757304290820904,0.22507122507122507,27
6025,0.00023860726048839155,0.3680241327300151,52
6026,0.00014354406635752032,0.49376114081996436,34
6027,5.26153821632323e-05,0.38095238095238093,7
6028,2.2892944596712495e-05,0.5555555555555556,10
6029,0.0,1.0,3
6030,0.0,1.0,4
6031,0.00021275778353465192,0.3333333333333333,4
6032,0.0,1.0,2
6033,8.237710295089155e-05,0.5894736842105263,20
6034,0.00045804552224051523,0.2812846068660022,43
6035,0.0,1.0,12
6036,0.0,1.0,12
6037,0.0012109383209075665,0.1723202170963365,67
6038,4.890517857620523e-05,0.46320346320346323,22
6039,0.0,1.0,12
6040,0.0,1.0,12
6041,0.0,1.0,12
6042,0.0,1.0,12
6043,0.0,1.0,12
6044,0.0,1.0,17
6045,1.398569101140784e-06,0.9288537549407114,23
6046,1.398569101140784e-06,0.9288537549407114,23
6047,1.398569101140784e-06,0.9288537549407114,23
6048,0.0006816218722733287,0.6866666666666666,25
6049,1.398569101140784e-06,0.9288537549407114,23
6050,1.398569101140784e-06,0.9288537549407114,23
6051,1.398569101140784e-06,0.9288537549407114,23
6052,1.398569101140784e-06,0.9288537549407114,23
6053,2.2299994491560833e-08,0.9714285714285714,21
6054,0.0002643998851835509,0.6402116402116402,28
6055,1.398569101140784e-06,0.9288537549407114,23
6056,0.002125278836664245,0.37371134020618557,97
6057,2.2299994491560833e-08,0.9714285714285714,21
6058,0.0015783102035668564,0.5079365079365079,63
6059,3.730143635151429e-05,0.6613756613756614,28
6060,0.0003181230150933801,0.5265151515151515,33
6061,1.398569101140784e-06,0.9288537549407114,23
6062,0.0,1.0,3
6063,0.0006451714132510509,0.23931623931623933,27
6064,0.0,1.0,3
6065,1.7645749558107658e-05,0.6666666666666666,6
6066,0.0005479636985938304,0.33689839572192515,34
6067,5.3901155341192334e-05,0.6263157894736842,20
6068,0.00030929713353222146,0.4045584045584046,27
6069,0.0,0.0,1
6070,0.0,0.0,0
6071,0.00028069920555132003,0.28888888888888886,10
6072,0.0,0.0,1
6073,0.0,1.0,6
6074,0.0,1.0,6
6075,0.0,1.0,6
6076,0.0,1.0,6
6077,0.0,1.0,6
6078,0.0,1.0,6
6079,0.0,1.0,6
6080,0.0,0.0,0
6081,0.0001063860591902991,0.3333333333333333,3
6082,0.0,0.0,1
6083,0.0,0.0,1
6084,0.0,0.0,1
6085,0.0,1.0,2
6086,0.0,1.0,2
6087,0.0,1.0,2
6088,0.0,1.0,3
6089,0.0,1.0,2
6090,0.0,0.0,1
6091,0.0,0.0,1
6092,0.0,1.0,3
6093,0.0,1.0,3
6094,0.0,1.0,3
6095,7.742879480321439e-05,0.3333333333333333,9
6096,4.12839476615428e-05,0.7692307692307693,14
6097,2.3083518523617915e-06,0.8571428571428571,7
6098,7.134787852213125e-06,0.4666666666666667,6
6099,0.0,1.0,6
6100,0.0,1.0,6
6101,0.0,1.0,5
6102,0.00034461134287191514,0.27450980392156865,18
6103,6.867232243914951e-05,0.5,4
6104,0.0,1.0,3
6105,0.0001668092808641921,0.39285714285714285,8
6106,0.0,1.0,3
6107,2.119128727968935e-05,0.5833333333333334,9
6108,0.0,0.0,1
6109,0.0,1.0,3
6110,4.993404881929814e-05,0.2727272727272727,11
6111,4.647502493315374e-05,0.6995073891625616,29
6112,2.1526753902672465e-05,0.8062678062678063,27
6113,0.0,1.0,2
6114,1.004345263765923e-05,0.6666666666666666,3
6115,0.00022857862428917857,0.2,6
6116,6.647944858949274e-05,0.36363636363636365,12
6117,0.0003965250445878781,0.3333333333333333,7
6118,3.104239584642389e-05,0.3333333333333333,3
6119,0.0,1.0,2
6120,0.0,0.0,1
6121,0.00015767157050810616,0.26842105263157895,20
6122,6.40816861680322e-05,0.4393939393939394,12
6123,0.0,1.0,7
6124,0.0007539138171776582,0.1718931475029036,42
6125,0.0,1.0,2
6126,0.0,0.0,0
6127,0.0,0.0,1
6128,0.0,0.0,1
6129,0.001390976885120492,0.26914414414414417,112
6130,0.0,1.0,3
6131,0.0,1.0,18
6132,1.575424478121746e-07,0.9532163742690059,19
6133,0.0,0.0,1
6134,1.4069568472424377e-05,0.6444444444444445,10
6135,0.0,1.0,5
6136,0.00031911517303305845,0.4,6
6137,0.0,1.0,3
6138,0.0,1.0,3
6139,0.0,1.0,3
6140,0.0003191151730330584,0.4,5
6141,3.499192398974082e-05,0.3333333333333333,3
6142,0.0006007771218137891,0.19166666666666668,16
6143,3.6238028541556625e-06,0.8333333333333334,4
6144,0.00013368393444287483,0.631578947368421,19
6145,0.00016465510728380853,0.28888888888888886,10
6146,0.00035133183576093477,0.1978021978021978,14
6147,2.7215808129127672e-05,0.4666666666666667,6
6148,4.595243441526068e-05,0.42857142857142855,7
6149,0.0,1.0,4
6150,0.0012116152989167172,0.28063241106719367,23
6151,0.0,1.0,3
6152,0.0,1.0,3
6153,0.0,0.0,1
6154,0.0002565091011287682,0.21818181818181817,11
6155,0.0,0.0,1
6156,0.0,1.0,4
6157,4.5329126939299044e-05,0.6,5
6158,0.0,1.0,3
6159,0.0006622080212266088,0.5909090909090909,12
6160,0.0008862715644503079,0.28922747928361403,87
6161,0.0006563527975352283,0.33987341772151897,80
6162,5.3537029869080034e-05,0.6008064516129032,32
6163,0.00030113846308950376,0.4399460188933873,39
6164,0.0,0.0,0
6165,0.000245969206577019,0.3080459770114943,30
6166,1.3562963768472487e-05,0.7142857142857143,7
6167,0.0004329984021159495,0.17857142857142858,8
6168,0.0,1.0,3
6169,0.00013990729661210767,0.46218487394957986,35
6170,0.00021275778353465192,0.4,5
6171,0.0,1.0,4
6172,0.0,1.0,4
6173,0.0,0.0,0
6174,0.0,1.0,2
6175,0.0,1.0,2
6176,0.0,1.0,3
6177,0.0,1.0,2
6178,0.0007954728867635365,0.3862433862433862,28
6179,0.00013684438731578603,0.44166666666666665,16
6180,0.0,1.0,2
6181,0.0,1.0,4
6182,0.0,0.0,0
6183,0.0,1.0,3
6184,0.00022299266296201909,0.26666666666666666,16
6185,1.6336735770900926e-06,0.8,6
6186,0.00033297432772266627,0.3105263157894737,20
6187,6.607403155195506e-05,0.5588235294117647,17
6188,0.0,0.0,1
6189,6.644299632873407e-05,0.35714285714285715,8
6190,0.000943078376586628,0.31508771929824564,76
6191,4.242730139901142e-07,0.7,5
6192,0.00021409624209657233,0.25,8
6193,5.7651178968534356e-05,0.5,5
6194,3.435810626266545e-05,0.6212121212121212,12
6195,0.0,0.0,1
6196,8.008803270864564e-05,0.34545454545454546,11
6197,0.008747898312824104,0.11617040769583142,296
6198,0.005567956150594462,0.1572556162720097,244
6199,0.007928209692506263,0.12271596160682545,291
6200,0.007042236296203697,0.15214285714285714,225
6201,0.006700019623382155,0.148046954057883,244
6202,2.983981889313094e-05,0.6737588652482269,48
6203,1.3020176659747468e-05,0.4,5
6204,0.0,1.0,4
6205,0.0,1.0,4
6206,0.0004809613214848597,0.18181818181818182,11
6207,0.0,1.0,3
6208,0.0,1.0,2
6209,2.0092305719062004e-05,0.3,5
6210,0.0,0.0,1
6211,0.0001063860591902991,0.0,2
6212,2.6686067027421223e-05,0.4,5
6213,9.967958445426719e-06,0.6190476190476191,7
6214,0.00013095273331221316,0.5870967741935483,31
6215,0.0014787178460637796,0.21948356807511737,72
6216,0.011049256757021762,0.13872990593739112,284
6217,0.0,1.0,18
6218,0.0003006671260478164,0.35658914728682173,43
6219,0.0,1.0,18
6220,0.00027223098979715926,0.4214689265536723,60
6221,0.0018011754744863798,0.21935483870967742,155
6222,0.0,1.0,31
6223,0.0,1.0,31
6224,0.00011185254098374684,0.7507936507936508,36
6225,7.617002893514898e-05,0.6219512195121951,41
6226,0.0,1.0,31
6227,0.0,1.0,31
6228,0.0005120735080525641,0.49265536723163844,60
6229,0.0,1.0,31
6230,0.0002986737814026485,0.7207207207207207,37
6231,0.0,1.0,31
6232,0.000551461892361767,0.4956521739130435,46
6233,0.0,1.0,31
6234,0.00021285187603962042,0.8342245989304813,34
6235,0.0,1.0,31
6236,0.0,1.0,31
6237,0.00024082277778184722,0.5061224489795918,50
6238,0.0,1.0,31
6239,0.0,1.0,31
6240,0.00010638605919029911,0.9375,32
6241,0.0,1.0,31
6242,0.0,1.0,2
6243,3.99714904261041e-05,0.4945054945054945,14
6244,0.0,1.0,9
6245,1.3439393531288976e-05,0.5428571428571428,15
6246,0.0,1.0,3
6247,1.8328688325341394e-05,0.7,5
6248,0.0,1.0,2
6249,8.704735318152483e-05,0.3333333333333333,12
6250,1.7226517877478705e-05,0.5277777777777778,9
6251,0.0,0.0,1
6252,0.00012614385840830708,0.4666666666666667,6
6253,1.8536318293924177e-05,0.5,4
6254,0.0,1.0,2
6255,5.318944588366299e-05,0.7,5
6256,5.318944588366299e-05,0.7,5
6257,0.0,1.0,4
6258,0.0,1.0,4
6259,0.0,1.0,4
6260,0.0,1.0,4
6261,0.0,1.0,4
6262,6.618367518010943e-05,0.46153846153846156,26
6263,0.00015934090015837408,0.32727272727272727,11
6264,1.9529425954184626e-05,0.5238095238095238,7
6265,0.0008045083646505268,0.6190476190476191,21
6266,0.0,1.0,5
6267,0.0,1.0,5
6268,5.515283500388301e-05,0.4642857142857143,8
6269,0.0009454781308663624,0.3204301075268817,31
6270,2.514082181530786e-08,0.8,5
6271,6.217250717652497e-08,0.5555555555555556,9
6272,0.0,1.0,3
6273,3.5837114865693963e-09,0.8666666666666667,6
6274,1.3971376624808903e-05,0.7333333333333333,6
6275,0.0,0.0,0
6276,0.0,0.0,0
6277,3.126383080406392e-06,0.6666666666666666,4
6278,9.21218439763129e-06,0.4444444444444444,9
6279,0.0,1.0,3
6280,0.0012649259113974118,0.28530020703933745,70
6281,1.8006559487543436e-05,0.6023391812865497,19
6282,0.0021268563728971297,0.2960235640648012,98
6283,9.551292686959725e-06,0.6909090909090909,11
6284,0.0004277122371093142,0.36257309941520466,19
6285,7.378666754405208e-06,0.8333333333333334,9
6286,0.0003290599282915769,0.45714285714285713,21
6287,0.0,1.0,2
6288,0.0,0.0,0
6289,0.0001063860591902991,0.0,2
6290,0.0,0.0,1
6291,0.0,0.0,1
6292,0.0,1.0,2
6293,4.778281982092529e-10,0.9916666666666667,16
6294,0.0,1.0,15
6295,4.778281982092529e-10,0.9916666666666667,16
6296,1.7758037978744114e-05,0.6007130124777184,34
6297,0.0,1.0,2
6298,0.0007945455950931419,0.10526315789473684,19
6299,0.0,1.0,2
6300,0.0,1.0,4
6301,0.0,1.0,5
6302,0.0,0.0,1
6303,0.0,0.0,0
6304,0.00021275778353465192,0.3333333333333333,3
6305,0.00012877317729123117,0.6413043478260869,24
6306,0.0,0.0,1
6307,0.0,1.0,2
6308,0.0,1.0,18
6309,0.0001572556282234971,0.46799431009957326,38
6310,0.0,1.0,18
6311,0.0,1.0,18
6312,0.0,0.0,1
6313,0.0001845915025912851,0.29411764705882354,17
6314,0.00010638605919029911,0.0,2
6315,0.0,1.0,17
6316,2.009074749217207e-05,0.7,5
6317,2.009074749217207e-05,0.7,5
6318,0.0,1.0,4
6319,0.0,1.0,2
6320,0.0007340072279926863,0.16666666666666666,13
6321,0.0,0.0,0
6322,0.00020456685640498528,0.35555555555555557,10
6323,2.789590979478932e-05,0.8095238095238095,7
6324,7.1674229731387925e-09,0.0,2
6325,0.0,0.0,1
6326,0.0,1.0,3
6327,0.0001829258008055325,0.2777777777777778,9
6328,0.0,0.0,1
6329,0.0,0.0,1
6330,0.0,0.0,1
6331,0.0,0.0,1
6332,0.0,0.0,1
6333,0.0011265459471794786,0.14285714285714285,8
6334,0.0,0.0,1
6335,0.0,1.0,3
6336,0.0,1.0,3
6337,0.0,1.0,3
6338,5.187000300482287e-06,0.6,5
6339,0.0004176835686745045,0.3941798941798942,28
6340,0.0001385905411519316,0.42857142857142855,8
6341,0.00040200086269317163,0.25735294117647056,17
6342,0.0,1.0,5
6343,0.0002815763889971207,0.7652916073968705,38
6344,0.0,1.0,5
6345,0.0,1.0,3
6346,1.867935339169899e-05,0.42857142857142855,8
6347,2.389140991046264e-09,0.8333333333333334,4
6348,2.389140991046264e-09,0.8333333333333334,4
6349,2.389140991046264e-09,0.8333333333333334,4
6350,5.494150407378823e-05,0.5818181818181818,11
6351,9.472481782718787e-05,0.3333333333333333,4
6352,0.0,1.0,3
6353,0.00014501885184997555,0.41578947368421054,20
6354,0.0017810042751238795,0.47869674185463656,57
6355,0.0008316770366167065,0.2698412698412698,28
6356,7.1674229731387925e-09,0.0,2
6357,0.0,0.0,1
6358,0.0,0.0,1
6359,0.0,1.0,2
6360,0.00046352193881452953,0.4117647058823529,17
6361,1.9265175552151273e-05,0.5303030303030303,12
6362,0.0009308807843844005,0.26573426573426573,66
6363,0.0,1.0,4
6364,0.0006685074388762893,0.25,9
6365,0.00010226807310947812,0.3333333333333333,3
6366,0.0,1.0,2
6367,0.0001063860591902991,0.0,2
6368,0.0,0.0,1
6369,0.000354131207465891,0.26900584795321636,19
6370,0.0002879523346572661,0.5,9
6371,0.00010380059516543538,0.47435897435897434,13
6372,0.00014763778859696843,0.4380952380952381,15
6373,0.0,1.0,3
6374,0.0,1.0,3
6375,0.0,1.0,3
6376,0.0009596867646218939,0.21104122990915444,54
6377,0.0,0.0,1
6378,0.0,1.0,4
6379,0.00021314153986714112,0.42857142857142855,7
6380,0.00018364122295013384,0.328042328042328,28
6381,0.00019546065627423025,0.7424242424242424,33
6382,0.0,1.0,4
6383,3.2138964653836056e-06,0.7142857142857143,7
6384,9.919059020203205e-05,0.5426829268292683,41
6385,0.00014079788433572516,0.3055555555555556,9
6386,0.0,1.0,3
6387,6.710346785927311e-06,0.6666666666666666,6
6388,0.0003212902292192176,0.3660130718954248,18
6389,0.0003277753855753305,0.2803030303030303,33
6390,0.00022006147037208126,0.3142857142857143,15
6391,0.0,1.0,2
6392,0.0005816384361838486,0.48677248677248675,28
6393,7.215797511903083e-05,0.5714285714285714,21
6394,0.00017830106206791595,0.5549242424242424,33
6395,0.0001242957147750053,0.5384615384615384,13
6396,0.0,0.0,1
6397,0.0,1.0,4
6398,0.0,1.0,4
6399,0.0,1.0,4
6400,0.0,0.0,1
6401,0.0008412471554314441,0.2522947810123263,124
6402,7.865981421007196e-05,0.3913630229419703,39
6403,3.0195691758557972e-05,0.5766666666666667,25
6404,7.865981421007196e-05,0.3913630229419703,39
6405,0.0,1.0,11
6406,0.00030402733940436985,0.3181818181818182,33
6407,0.0,1.0,2
6408,2.427888299669196e-06,0.6666666666666666,3
6409,0.0003228591033167035,0.4068965517241379,30
6410,0.00011830544403290768,0.26666666666666666,6
6411,0.0,0.0,0
6412,0.0,1.0,3
6413,6.85029334840157e-05,0.36363636363636365,11
6414,0.00021275778353465192,0.3333333333333333,4
6415,0.00011176637249330233,0.42857142857142855,7
6416,0.0005048061151793131,0.19444444444444445,9
6417,0.0,0.0,1
6418,0.0,1.0,2
6419,0.0,0.0,1
6420,0.0,1.0,2
6421,0.00015704934181946358,0.38095238095238093,15
6422,0.0003343596233002298,0.3333333333333333,31
6423,0.00017963237508573563,0.33903133903133903,27
6424,3.067094262779634e-05,0.5882352941176471,17
6425,9.031326543679888e-06,0.7333333333333333,6
6426,1.1661616353596427e-05,0.3333333333333333,6
6427,0.0,1.0,3
6428,0.0,1.0,3
6429,0.0001295817366374399,0.49825783972125437,42
6430,0.0,1.0,10
6431,8.451582144538596e-06,0.5714285714285714,7
6432,0.00015719072398101124,0.5,4
6433,0.0,1.0,6
6434,0.0,1.0,6
6435,0.0,1.0,6
6436,0.0,1.0,6
6437,0.0,1.0,6
6438,0.0,1.0,6
6439,0.0001714087777921593,0.25833333333333336,16
6440,0.0,0.0,0
6441,0.0,0.0,1
6442,0.0,1.0,29
6443,0.0,1.0,29
6444,0.0,1.0,29
6445,0.0,1.0,29
6446,0.0,1.0,29
6447,0.0,1.0,29
6448,0.0006050910407659227,0.6523809523809524,36
6449,0.0,1.0,29
6450,0.0,1.0,29
6451,0.0,1.0,29
6452,0.0,1.0,29
6453,0.0,1.0,29
6454,0.0,1.0,29
6455,0.0,1.0,29
6456,0.0019257486250629232,0.4192176870748299,49
6457,0.0,1.0,29
6458,0.0,1.0,29
6459,0.0,1.0,29
6460,0.000984937154169912,0.573549257759784,39
6461,0.0,1.0,29
6462,0.0,1.0,29
6463,0.0,1.0,29
6464,0.0,1.0,29
6465,0.0,1.0,29
6466,0.0,1.0,29
6467,0.0007444730567969533,0.6941176470588235,35
6468,0.0,1.0,29
6469,0.0,1.0,29
6470,0.0003936902330406667,0.5232558139534884,44
6471,0.0010639743788925648,0.2978539286950502,108
6472,3.236123815423332e-05,0.6363636363636364,12
6473,0.00021410779768133893,0.5454545454545454,12
6474,0.0,1.0,8
6475,0.0,1.0,2
6476,0.0,0.0,0
6477,3.826472648444828e-06,0.5833333333333334,9
6478,3.643769100339253e-05,0.6505747126436782,30
6479,7.247628133324537e-05,0.5384615384615384,13
6480,0.00015573415424503372,0.28888888888888886,10
6481,0.00041458826850702924,0.4909090909090909,11
6482,0.0,1.0,4
6483,0.0,1.0,4
6484,0.0,0.0,0
6485,4.823144289215533e-05,0.5379310344827586,30
6486,4.550740548009338e-05,0.6444444444444445,10
6487,0.00026800628839367905,0.43333333333333335,16
6488,0.0,1.0,2
6489,0.0,0.0,1
6490,5.317511103771669e-05,0.6666666666666666,4
6491,0.0,1.0,2
6492,0.00047863333872323545,0.3333333333333333,6
6493,2.6776762736031956e-05,0.5238095238095238,7
6494,4.520786646166816e-05,0.5714285714285714,8
6495,0.0003659927201915959,0.5824675324675325,56
6496,3.5006615618608286e-05,0.4,5
6497,0.00010672292309889867,0.3333333333333333,4
6498,1.5538522855902054e-05,0.5238095238095238,7
6499,0.0,0.0,0
6500,1.2819011258833916e-05,0.4666666666666667,6
6501,0.0,1.0,2
6502,0.0003432745111552301,0.3611111111111111,9
6503,0.0,1.0,8
6504,0.0,1.0,8
6505,0.0,1.0,8
6506,0.0,1.0,8
6507,0.0,1.0,8
6508,0.0,1.0,8
6509,0.0,1.0,4
6510,0.0,1.0,5
6511,0.0,1.0,5
6512,0.0,0.0,1
6513,0.0,0.0,1
6514,0.0,1.0,2
6515,1.9983411005899517e-06,0.9373737373737374,55
6516,3.865575158117331e-05,0.8062146892655367,60
6517,0.00021473701150731542,0.8194038573933372,59
6518,1.9983411005899517e-06,0.9373737373737374,55
6519,3.865575158117331e-05,0.8062146892655367,60
6520,1.9983411005899517e-06,0.9373737373737374,55
6521,0.0008822832402194092,0.5734398782343988,73
6522,1.9983411005899517e-06,0.9373737373737374,55
6523,3.865575158117331e-05,0.8062146892655367,60
6524,3.865575158117331e-05,0.8062146892655367,60
6525,3.865575158117331e-05,0.8062146892655367,60
6526,0.0005105346458963139,0.7926553672316384,60
6527,1.1076378863531295e-08,0.9622641509433962,54
6528,0.0003509216502897738,0.7864406779661017,60
6529,0.00028171616489871117,0.8390804597701149,58
6530,1.9983411005899517e-06,0.9373737373737374,55
6531,0.0014258567346998388,0.483538633818589,95
6532,0.0,1.0,35
6533,0.00021270196396576608,0.8390804597701149,58
6534,7.173446017654037e-09,0.974600870827286,53
6535,1.1076378863531295e-08,0.9622641509433962,54
6536,1.1076378863531295e-08,0.9622641509433962,54
6537,1.1076378863531295e-08,0.9622641509433962,54
6538,1.9983411005899517e-06,0.9373737373737374,55
6539,1.1076378863531295e-08,0.9622641509433962,54
6540,1.1076378863531295e-08,0.9622641509433962,54
6541,1.1076378863531295e-08,0.9622641509433962,54
6542,1.1076378863531295e-08,0.9622641509433962,54
6543,7.173446017654037e-09,0.974600870827286,53
6544,0.00018370415500156936,0.9045454545454545,56
6545,1.1076378863531295e-08,0.9622641509433962,54
6546,0.0,1.0,2
6547,0.0001637971777280054,0.5164835164835165,14
6548,0.0,0.0,1
6549,5.8863028548204106e-05,0.6927453769559033,38
6550,0.00010388478146435001,0.5079365079365079,63
6551,0.0008599856563236942,0.36635006784260515,67
6552,7.459180270621448e-05,0.533234126984127,64
6553,0.0011995693952178332,0.3596403596403596,78
6554,6.964400385355011e-05,0.5461538461538461,65
6555,0.0004036212057267334,0.48370927318295737,57
6556,5.7739745420125715e-05,0.6121593291404612,54
6557,1.6679327212051143e-05,0.7809388335704125,38
6558,0.00027078200354287716,0.46675712347354137,67
6559,0.0,1.0,2
6560,2.57811407870406e-05,0.6,5
6561,0.0,1.0,3
6562,0.0,0.0,1
6563,0.0,1.0,2
6564,9.556563964185056e-09,0.7333333333333333,6
6565,0.0,1.0,4
6566,9.556563964185056e-09,0.7333333333333333,6
6567,9.556563964185056e-09,0.7333333333333333,6
6568,0.0,1.0,4
6569,1.596740716453209e-06,0.0,2
6570,0.0,1.0,2
6571,0.0,1.0,2
6572,0.0,1.0,2
6573,0.0,1.0,3
6574,0.0,0.0,1
6575,0.0,1.0,2
6576,0.0,1.0,2
6577,0.0,1.0,2
6578,0.0,1.0,2
6579,0.0,0.0,0
6580,0.0,1.0,4
6581,0.0,1.0,4
6582,5.174144159935564e-05,0.42857142857142855,8
6583,0.00035134511376509693,0.19607843137254902,18
6584,3.7114027476596045e-06,0.7111111111111111,10
6585,2.1052781674144704e-05,0.4909090909090909,11
6586,6.485436128396132e-07,0.6785714285714286,8
6587,2.9706019669693605e-05,0.7046153846153846,26
6588,0.0001901077259826116,0.4549627079747562,84
6589,1.1910300094038807e-07,0.8,5
6590,2.016825244142311e-05,0.49407114624505927,23
6591,0.0,0.0,0
6592,0.0,1.0,2
6593,0.0,0.0,0
6594,0.0003627976447228324,0.34285714285714286,15
6595,0.0,1.0,6
6596,0.00014687789826484194,0.625615763546798,29
6597,0.0,1.0,21
6598,0.0,1.0,21
6599,0.000747224696705844,0.17857142857142858,8
6600,0.0,1.0,3
6601,0.0,1.0,3
6602,0.0,1.0,3
6603,0.0,1.0,2
6604,0.0,0.0,0
6605,0.0,1.0,2
6606,1.664978711921618e-07,0.9333333333333333,10
6607,0.00010822504042663151,0.6121212121212121,45
6608,2.7634238613008428e-05,0.728735632183908,30
6609,2.0402235241087547e-05,0.8666666666666667,30
6610,0.00010376615327890278,0.6321353065539113,44
6611,2.0402235241087547e-05,0.8666666666666667,30
6612,0.00043352734700414467,0.4626262626262626,45
6613,0.0,1.0,7
6614,0.0005795671092752199,0.25769230769230766,40
6615,0.00011728542915982091,0.4666666666666667,10
6616,6.141112475198657e-05,0.7142857142857143,7
6617,0.0,1.0,2
6618,0.0,0.0,1
6619,0.0,0.0,1
6620,6.113227196283666e-05,0.0,3
6621,0.0,1.0,4
6622,0.00015880654530793213,0.4666666666666667,6
6623,0.0,1.0,4
6624,0.0004699810593450558,0.4444444444444444,9
6625,0.0,0.0,1
6626,0.0001063860591902991,0.0,2
6627,0.0,0.0,1
6628,4.4342577566833095e-05,0.42857142857142855,8
6629,0.0,1.0,4
6630,0.0,1.0,4
